scope,metric,n,eligible_papers,mean,median,q1,q3,min,max,paper_normalized_mean,paper_normalized_median,conference_equal_paper_normalized_mean
module=appendix_E_ggbench,table_row_groups,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_E_ggbench,decimal_precision,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_F.1.1,caption_words,1,1,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
module=appendix_F.1.1,panels,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.1.1,series,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.1.1,legend_items,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.1.1,annotations,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_F.1.1,data_marks_estimate,1,1,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
module=appendix_F.1.1,complexity,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.1.1,font_size_min,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_F.1.1,font_size_median,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=appendix_F.1.1,font_size_max,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_F.1.1,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.1.1,marker_types,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_F.1.1,line_styles,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_F.1.1,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_F.1.1,line_width_pt,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_F.1.2,caption_words,2,1,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
module=appendix_F.1.2,panels,2,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.1.2,series,2,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.1.2,legend_items,2,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.1.2,annotations,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_F.1.2,data_marks_estimate,2,1,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
module=appendix_F.1.2,complexity,2,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.1.2,font_size_min,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_F.1.2,font_size_median,2,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=appendix_F.1.2,font_size_max,2,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_F.1.2,color_count,2,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.1.2,marker_types,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_F.1.2,line_styles,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_F.1.2,reference_lines,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_F.1.2,line_width_pt,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_F.2,caption_words,2,1,23.5,23.5,20.75,26.25,18.0,29.0,23.5,23.5,23.5
module=appendix_F.2,panels,2,1,4.5,4.5,3.75,5.25,3.0,6.0,4.5,4.5,4.5
module=appendix_F.2,series,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_F.2,legend_items,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_F.2,annotations,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_F.2,data_marks_estimate,2,1,135.0,135.0,112.5,157.5,90.0,180.0,135.0,135.0,135.0
module=appendix_F.2,complexity,2,1,3.5,3.5,3.25,3.75,3.0,4.0,3.5,3.5,3.5
module=appendix_F.2,font_size_min,2,1,4.5,4.5,4.25,4.75,4.0,5.0,4.5,4.5,4.5
module=appendix_F.2,font_size_median,2,1,6.5,6.5,6.25,6.75,6.0,7.0,6.5,6.5,6.5
module=appendix_F.2,font_size_max,2,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_F.2,color_count,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_F.2,marker_types,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_F.2,line_styles,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_F.2,reference_lines,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_F.2,line_width_pt,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_F.3,caption_words,1,1,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
module=appendix_F.3,panels,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.3,series,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.3,legend_items,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.3,annotations,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_F.3,data_marks_estimate,1,1,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
module=appendix_F.3,complexity,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.3,font_size_min,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_F.3,font_size_median,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=appendix_F.3,font_size_max,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_F.3,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_F.3,marker_types,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_F.3,line_styles,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_F.3,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_F.3,line_width_pt,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_F_cases,caption_words,5,1,33.4,36.0,27.0,38.0,26.0,40.0,33.4,33.4,33.4
module=appendix_F_cases,panels,5,1,3.4,3.0,3.0,4.0,3.0,4.0,3.4,3.4,3.4
module=appendix_F_cases,legend_items,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_F_cases,annotations,5,1,26.6,26.0,25.0,28.0,24.0,30.0,26.6,26.6,26.6
module=appendix_F_cases,complexity,5,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_F_cases,font_size_min,5,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=appendix_F_cases,font_size_median,5,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_F_cases,font_size_max,5,1,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
module=appendix_F_cases,color_count,5,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=appendix_F_cases,marker_types,5,1,0.4,0.0,0.0,1.0,0.0,1.0,0.4,0.4,0.4
module=appendix_F_cases,line_styles,5,1,2.8,3.0,3.0,3.0,2.0,3.0,2.8,2.8,2.8
module=appendix_F_cases,reference_lines,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_F_cases,line_width_pt,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_G,caption_words,1,1,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
module=appendix_G,panels,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_G,series,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_G,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_G,annotations,1,1,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
module=appendix_G,data_marks_estimate,1,1,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
module=appendix_G,complexity,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_G,font_size_min,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=appendix_G,font_size_median,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_G,font_size_max,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=appendix_G,color_count,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_G,marker_types,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_G,line_styles,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_G,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_G,line_width_pt,1,1,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
module=appendix_I,caption_words,1,1,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
module=appendix_I,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_I,font_size_min,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_I,font_size_median,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_I,font_size_max,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_I,table_rows,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=appendix_I,table_columns,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_I,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_I,table_row_groups,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_I,decimal_precision,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_J,caption_words,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=appendix_J,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_J,font_size_min,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_J,font_size_median,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_J,font_size_max,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_J,table_rows,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=appendix_J,table_columns,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_J,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_J,table_row_groups,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_J,decimal_precision,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_L,caption_words,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=appendix_L,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_L,font_size_min,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_L,font_size_median,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_L,font_size_max,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_L,table_rows,1,1,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
module=appendix_L,table_columns,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_L,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_L,table_row_groups,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=appendix_L,decimal_precision,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_ablation,caption_words,1,1,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
module=appendix_ablation,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_ablation,font_size_min,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=appendix_ablation,font_size_median,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=appendix_ablation,font_size_max,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=appendix_ablation,table_rows,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_ablation,table_columns,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=appendix_ablation,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_ablation,table_row_groups,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_ablation,decimal_precision,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_b_additional_experiments,caption_words,3,1,47.333333,52.0,39.5,57.5,27.0,63.0,47.333333,47.333333,47.333333
module=appendix_b_additional_experiments,panels,3,1,1.666667,2.0,1.5,2.0,1.0,2.0,1.666667,1.666667,1.666667
module=appendix_b_additional_experiments,series,3,1,3.333333,2.0,2.0,4.0,2.0,6.0,3.333333,3.333333,3.333333
module=appendix_b_additional_experiments,legend_items,3,1,3.333333,2.0,2.0,4.0,2.0,6.0,3.333333,3.333333,3.333333
module=appendix_b_additional_experiments,annotations,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_b_additional_experiments,data_marks_estimate,3,1,28.0,28.0,21.0,35.0,14.0,42.0,28.0,28.0,28.0
module=appendix_b_additional_experiments,complexity,3,1,2.0,2.0,1.5,2.5,1.0,3.0,2.0,2.0,2.0
module=appendix_b_additional_experiments,font_size_min,3,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=appendix_b_additional_experiments,font_size_median,3,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=appendix_b_additional_experiments,font_size_max,3,1,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
module=appendix_b_additional_experiments,color_count,3,1,1.666667,1.0,1.0,2.0,1.0,3.0,1.666667,1.666667,1.666667
module=appendix_b_additional_experiments,marker_types,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_b_additional_experiments,line_styles,3,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_b_additional_experiments,reference_lines,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_b_additional_experiments,line_width_pt,3,1,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
module=appendix_benchmark_comparison,caption_words,1,1,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
module=appendix_benchmark_comparison,panels,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_benchmark_comparison,series,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_benchmark_comparison,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_benchmark_comparison,annotations,1,1,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
module=appendix_benchmark_comparison,data_marks_estimate,1,1,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
module=appendix_benchmark_comparison,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=appendix_benchmark_comparison,font_size_min,1,1,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
module=appendix_benchmark_comparison,font_size_median,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=appendix_benchmark_comparison,font_size_max,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_benchmark_comparison,color_count,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=appendix_benchmark_comparison,marker_types,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_benchmark_comparison,line_styles,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_benchmark_comparison,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_bias,caption_words,2,1,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
module=appendix_bias,panels,2,1,14.0,14.0,13.0,15.0,12.0,16.0,14.0,14.0,14.0
module=appendix_bias,legend_items,2,1,14.0,14.0,13.0,15.0,12.0,16.0,14.0,14.0,14.0
module=appendix_bias,annotations,2,1,14.0,14.0,13.0,15.0,12.0,16.0,14.0,14.0,14.0
module=appendix_bias,complexity,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_bias,font_size_min,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_bias,font_size_median,2,1,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
module=appendix_bias,font_size_max,2,1,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
module=appendix_bias,color_count,2,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=appendix_bias,marker_types,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_bias,line_styles,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_bias,reference_lines,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_bmp_diagnostic,caption_words,1,1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
module=appendix_bmp_diagnostic,panels,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_bmp_diagnostic,series,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_bmp_diagnostic,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_bmp_diagnostic,annotations,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_bmp_diagnostic,data_marks_estimate,1,1,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
module=appendix_bmp_diagnostic,complexity,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_bmp_diagnostic,font_size_min,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=appendix_bmp_diagnostic,font_size_median,1,1,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
module=appendix_bmp_diagnostic,font_size_max,1,1,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
module=appendix_bmp_diagnostic,color_count,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=appendix_bmp_diagnostic,marker_types,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_bmp_diagnostic,line_styles,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_bmp_diagnostic,reference_lines,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_bmp_diagnostic,line_width_pt,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_bmp_setup,caption_words,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=appendix_bmp_setup,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_bmp_setup,font_size_min,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_bmp_setup,font_size_median,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_bmp_setup,font_size_max,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_bmp_setup,table_rows,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_bmp_setup,table_columns,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_bmp_setup,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_bmp_setup,table_row_groups,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_bmp_setup,decimal_precision,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_brps_setup,caption_words,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=appendix_brps_setup,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_brps_setup,font_size_min,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_brps_setup,font_size_median,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_brps_setup,font_size_max,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=appendix_brps_setup,table_rows,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_brps_setup,table_columns,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_brps_setup,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_brps_setup,table_row_groups,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_brps_setup,decimal_precision,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_complexity,caption_words,1,1,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
module=appendix_complexity,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_complexity,font_size_min,1,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
module=appendix_complexity,font_size_median,1,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
module=appendix_complexity,font_size_max,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=appendix_complexity,table_rows,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=appendix_complexity,table_columns,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=appendix_complexity,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_complexity,table_row_groups,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_complexity,decimal_precision,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_consistency,caption_words,1,1,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
module=appendix_consistency,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_consistency,font_size_min,1,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
module=appendix_consistency,font_size_median,1,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
module=appendix_consistency,font_size_max,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=appendix_consistency,table_rows,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_consistency,table_columns,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_consistency,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_consistency,table_row_groups,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_consistency,decimal_precision,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=appendix_data_format,caption_words,1,1,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
module=appendix_data_format,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_data_format,series,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=appendix_data_format,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_data_format,annotations,1,1,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
module=appendix_data_format,data_marks_estimate,1,1,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
module=appendix_data_format,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=appendix_data_format,font_size_min,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=appendix_data_format,font_size_median,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=appendix_data_format,font_size_max,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=appendix_data_format,color_count,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=appendix_data_format,marker_types,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_data_format,line_styles,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_data_format,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=appendix_data_format,line_width_pt,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_efficiency,caption_words,1,1,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
module=appendix_efficiency,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=appendix_efficiency,font_size_min,1,1,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67
module=appendix_efficiency,font_size_median,1,1,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67
module=appendix_efficiency,font_size_max,1,1,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67,8.67
