statistic,value,figure_count,figure_share,papers_present,paper_prevalence,conference_equal_paper_prevalence
hex,#ED975C,1,0.000326,1,0.004,0.005
hex,#EDB0AA,1,0.000326,1,0.004,0.005
hex,#EDE7E2,1,0.000326,1,0.004,0.005
hex,#EDEFF1,1,0.000326,1,0.004,0.005
hex,#EDF1E9,1,0.000326,1,0.004,0.003333
hex,#EDF1F9,1,0.000326,1,0.004,0.003333
hex,#EDF4FA,1,0.000326,1,0.004,0.003333
hex,#EE5A4F,1,0.000326,1,0.004,0.005
hex,#EE7F73,1,0.000326,1,0.004,0.005
hex,#EE802E,1,0.000326,1,0.004,0.005
hex,#EE8452,1,0.000326,1,0.004,0.003333
hex,#EE8861,1,0.000326,1,0.004,0.003333
hex,#EE8A49,1,0.000326,1,0.004,0.003333
hex,#EE8B55,1,0.000326,1,0.004,0.005
hex,#EE8E92,1,0.000326,1,0.004,0.005
hex,#EEA0A8,1,0.000326,1,0.004,0.005
hex,#EEC9E9,1,0.000326,1,0.004,0.003333
hex,#EECDCD,1,0.000326,1,0.004,0.003333
hex,#EECFE4,1,0.000326,1,0.004,0.003333
hex,#EEE7F5,1,0.000326,1,0.004,0.005
hex,#EEF2F7,1,0.000326,1,0.004,0.005
hex,#EEF6AD,1,0.000326,1,0.004,0.003333
hex,#EF1D25,1,0.000326,1,0.004,0.003333
hex,#EF6A61,1,0.000326,1,0.004,0.003333
hex,#EF704F,1,0.000326,1,0.004,0.003333
hex,#EF9CC5,1,0.000326,1,0.004,0.005
hex,#EFA13A,1,0.000326,1,0.004,0.003333
hex,#EFA2C2,1,0.000326,1,0.004,0.003333
hex,#EFAE2E,1,0.000326,1,0.004,0.005
hex,#EFAF3A,1,0.000326,1,0.004,0.005
hex,#EFB36A,1,0.000326,1,0.004,0.005
hex,#EFBBAD,1,0.000326,1,0.004,0.005
hex,#EFBF3A,1,0.000326,1,0.004,0.003333
hex,#EFD394,1,0.000326,1,0.004,0.003333
hex,#EFD4F2,1,0.000326,1,0.004,0.003333
hex,#EFD9D9,1,0.000326,1,0.004,0.005
hex,#EFE6C4,1,0.000326,1,0.004,0.003333
hex,#EFE9D1,1,0.000326,1,0.004,0.003333
hex,#EFEAF4,1,0.000326,1,0.004,0.003333
hex,#EFECF6,1,0.000326,1,0.004,0.003333
hex,#EFF2F5,1,0.000326,1,0.004,0.005
hex,#EFF3FF,1,0.000326,1,0.004,0.003333
hex,#EFF6FF,1,0.000326,1,0.004,0.005
hex,#EFFFFF,1,0.000326,1,0.004,0.005
hex,#F04444,1,0.000326,1,0.004,0.003333
hex,#F04545,1,0.000326,1,0.004,0.003333
hex,#F04A32,1,0.000326,1,0.004,0.003333
hex,#F04A4A,1,0.000326,1,0.004,0.003333
hex,#F04B3E,1,0.000326,1,0.004,0.005
hex,#F05A49,1,0.000326,1,0.004,0.005
hex,#F05A57,1,0.000326,1,0.004,0.005
hex,#F05A5F,1,0.000326,1,0.004,0.003333
hex,#F05B62,1,0.000326,1,0.004,0.003333
hex,#F06A5C,1,0.000326,1,0.004,0.003333
hex,#F06C66,1,0.000326,1,0.004,0.003333
hex,#F07A4C,1,0.000326,1,0.004,0.003333
hex,#F07A66,1,0.000326,1,0.004,0.005
hex,#F07B83,1,0.000326,1,0.004,0.005
hex,#F07C28,1,0.000326,1,0.004,0.005
hex,#F07C6D,1,0.000326,1,0.004,0.005
hex,#F08A2B,1,0.000326,1,0.004,0.005
hex,#F08A3C,1,0.000326,1,0.004,0.005
hex,#F08A63,1,0.000326,1,0.004,0.005
hex,#F08A8A,1,0.000326,1,0.004,0.003333
hex,#F08C34,1,0.000326,1,0.004,0.005
hex,#F08E2B,1,0.000326,1,0.004,0.005
hex,#F08F8F,1,0.000326,1,0.004,0.003333
hex,#F09A2B,1,0.000326,1,0.004,0.003333
hex,#F0A000,1,0.000326,1,0.004,0.005
hex,#F0A05A,1,0.000326,1,0.004,0.003333
hex,#F0A0A0,1,0.000326,1,0.004,0.005
hex,#F0A21A,1,0.000326,1,0.004,0.003333
hex,#F0A26B,1,0.000326,1,0.004,0.003333
hex,#F0A33A,1,0.000326,1,0.004,0.003333
hex,#F0A34D,1,0.000326,1,0.004,0.003333
hex,#F0A45A,1,0.000326,1,0.004,0.005
hex,#F0A63A,1,0.000326,1,0.004,0.003333
hex,#F0A64A,1,0.000326,1,0.004,0.003333
hex,#F0AE00,1,0.000326,1,0.004,0.003333
hex,#F0B178,1,0.000326,1,0.004,0.005
hex,#F0B323,1,0.000326,1,0.004,0.003333
hex,#F0B37E,1,0.000326,1,0.004,0.003333
hex,#F0B8B3,1,0.000326,1,0.004,0.003333
hex,#F0B91D,1,0.000326,1,0.004,0.003333
hex,#F0B9BD,1,0.000326,1,0.004,0.005
hex,#F0BBAE,1,0.000326,1,0.004,0.005
hex,#F0BFDF,1,0.000326,1,0.004,0.003333
hex,#F0C1DA,1,0.000326,1,0.004,0.003333
hex,#F0C341,1,0.000326,1,0.004,0.003333
hex,#F0C37A,1,0.000326,1,0.004,0.005
hex,#F0C46A,1,0.000326,1,0.004,0.005
hex,#F0C571,1,0.000326,1,0.004,0.003333
hex,#F0C7D0,1,0.000326,1,0.004,0.003333
hex,#F0CB69,1,0.000326,1,0.004,0.005
hex,#F0D020,1,0.000326,1,0.004,0.003333
hex,#F0DCA6,1,0.000326,1,0.004,0.003333
hex,#F0E0B0,1,0.000326,1,0.004,0.003333
hex,#F0E0C0,1,0.000326,1,0.004,0.003333
hex,#F0E2A5,1,0.000326,1,0.004,0.005
hex,#F0E5D2,1,0.000326,1,0.004,0.003333
hex,#F0E8DF,1,0.000326,1,0.004,0.003333
hex,#F0EDDE,1,0.000326,1,0.004,0.003333
hex,#F0F0FC,1,0.000326,1,0.004,0.005
hex,#F0F4F7,1,0.000326,1,0.004,0.005
hex,#F15A3A,1,0.000326,1,0.004,0.005
hex,#F15A7A,1,0.000326,1,0.004,0.003333
hex,#F16913,1,0.000326,1,0.004,0.003333
hex,#F1717A,1,0.000326,1,0.004,0.005
hex,#F17845,1,0.000326,1,0.004,0.003333
hex,#F17C35,1,0.000326,1,0.004,0.003333
hex,#F17CB0,1,0.000326,1,0.004,0.003333
hex,#F18060,1,0.000326,1,0.004,0.003333
hex,#F18A37,1,0.000326,1,0.004,0.005
hex,#F18A86,1,0.000326,1,0.004,0.005
hex,#F18B00,1,0.000326,1,0.004,0.003333
hex,#F18C43,1,0.000326,1,0.004,0.003333
hex,#F19B4C,1,0.000326,1,0.004,0.005
hex,#F1A447,1,0.000326,1,0.004,0.005
hex,#F1A56B,1,0.000326,1,0.004,0.005
hex,#F1A6A0,1,0.000326,1,0.004,0.003333
hex,#F1A6A3,1,0.000326,1,0.004,0.003333
hex,#F1B56F,1,0.000326,1,0.004,0.005
hex,#F1B59C,1,0.000326,1,0.004,0.003333
hex,#F1C2E4,1,0.000326,1,0.004,0.003333
hex,#F1C6A3,1,0.000326,1,0.004,0.005
hex,#F1CCCD,1,0.000326,1,0.004,0.005
hex,#F1CE9F,1,0.000326,1,0.004,0.003333
hex,#F1D06B,1,0.000326,1,0.004,0.003333
hex,#F1D19C,1,0.000326,1,0.004,0.003333
hex,#F1D1A5,1,0.000326,1,0.004,0.005
hex,#F1D29C,1,0.000326,1,0.004,0.003333
hex,#F1D2B0,1,0.000326,1,0.004,0.005
hex,#F1D33C,1,0.000326,1,0.004,0.003333
hex,#F1D48A,1,0.000326,1,0.004,0.005
hex,#F1D84A,1,0.000326,1,0.004,0.005
hex,#F1D85B,1,0.000326,1,0.004,0.005
hex,#F1D99A,1,0.000326,1,0.004,0.003333
hex,#F1D9A9,1,0.000326,1,0.004,0.005
hex,#F1DDAA,1,0.000326,1,0.004,0.003333
hex,#F1E2F1,1,0.000326,1,0.004,0.003333
hex,#F1E6C8,1,0.000326,1,0.004,0.005
hex,#F1E7E2,1,0.000326,1,0.004,0.005
hex,#F1F11A,1,0.000326,1,0.004,0.003333
hex,#F1F5BF,1,0.000326,1,0.004,0.005
hex,#F1F8FC,1,0.000326,1,0.004,0.005
hex,#F23434,1,0.000326,1,0.004,0.003333
hex,#F26948,1,0.000326,1,0.004,0.005
hex,#F26B5E,1,0.000326,1,0.004,0.005
hex,#F26B6B,1,0.000326,1,0.004,0.003333
hex,#F27970,1,0.000326,1,0.004,0.005
hex,#F27B67,1,0.000326,1,0.004,0.003333
hex,#F27C66,1,0.000326,1,0.004,0.003333
hex,#F27D70,1,0.000326,1,0.004,0.003333
hex,#F28654,1,0.000326,1,0.004,0.003333
hex,#F28C63,1,0.000326,1,0.004,0.003333
hex,#F28D63,1,0.000326,1,0.004,0.003333
hex,#F28E20,1,0.000326,1,0.004,0.005
hex,#F28F3B,1,0.000326,1,0.004,0.003333
hex,#F28F94,1,0.000326,1,0.004,0.003333
hex,#F28FBC,1,0.000326,1,0.004,0.003333
hex,#F29B8D,1,0.000326,1,0.004,0.003333
hex,#F29D7E,1,0.000326,1,0.004,0.003333
hex,#F29E2E,1,0.000326,1,0.004,0.003333
hex,#F2A0A0,1,0.000326,1,0.004,0.005
hex,#F2A16F,1,0.000326,1,0.004,0.005
hex,#F2A23A,1,0.000326,1,0.004,0.005
hex,#F2A33A,1,0.000326,1,0.004,0.003333
hex,#F2A344,1,0.000326,1,0.004,0.003333
hex,#F2A3A8,1,0.000326,1,0.004,0.005
hex,#F2A4A4,1,0.000326,1,0.004,0.003333
hex,#F2A52E,1,0.000326,1,0.004,0.003333
hex,#F2A81D,1,0.000326,1,0.004,0.003333
hex,#F2A85A,1,0.000326,1,0.004,0.003333
hex,#F2A93B,1,0.000326,1,0.004,0.005
hex,#F2AA12,1,0.000326,1,0.004,0.003333
hex,#F2B000,1,0.000326,1,0.004,0.003333
hex,#F2B01E,1,0.000326,1,0.004,0.003333
hex,#F2B08A,1,0.000326,1,0.004,0.003333
hex,#F2B1B1,1,0.000326,1,0.004,0.005
hex,#F2B28B,1,0.000326,1,0.004,0.003333
hex,#F2B366,1,0.000326,1,0.004,0.003333
hex,#F2B6B1,1,0.000326,1,0.004,0.003333
hex,#F2B6B6,1,0.000326,1,0.004,0.003333
hex,#F2B705,1,0.000326,1,0.004,0.005
hex,#F2B8A7,1,0.000326,1,0.004,0.003333
hex,#F2BF66,1,0.000326,1,0.004,0.003333
hex,#F2C078,1,0.000326,1,0.004,0.005
hex,#F2C16A,1,0.000326,1,0.004,0.005
hex,#F2C34B,1,0.000326,1,0.004,0.003333
hex,#F2C36A,1,0.000326,1,0.004,0.003333
hex,#F2C40E,1,0.000326,1,0.004,0.005
hex,#F2C45B,1,0.000326,1,0.004,0.005
hex,#F2C7A7,1,0.000326,1,0.004,0.003333
hex,#F2CE5B,1,0.000326,1,0.004,0.003333
hex,#F2CF49,1,0.000326,1,0.004,0.003333
hex,#F2CFEE,1,0.000326,1,0.004,0.003333
hex,#F2D086,1,0.000326,1,0.004,0.003333
hex,#F2D1B0,1,0.000326,1,0.004,0.003333
hex,#F2D27B,1,0.000326,1,0.004,0.005
hex,#F2D6D6,1,0.000326,1,0.004,0.003333
hex,#F2D85C,1,0.000326,1,0.004,0.005
hex,#F2D99E,1,0.000326,1,0.004,0.003333
hex,#F2DCDB,1,0.000326,1,0.004,0.003333
hex,#F2E05B,1,0.000326,1,0.004,0.005
hex,#F2E6D8,1,0.000326,1,0.004,0.003333
hex,#F2ECE1,1,0.000326,1,0.004,0.003333
hex,#F2EDE0,1,0.000326,1,0.004,0.003333
hex,#F2F3C1,1,0.000326,1,0.004,0.003333
hex,#F2F4A3,1,0.000326,1,0.004,0.005
hex,#F2F5F8,1,0.000326,1,0.004,0.003333
hex,#F2F79A,1,0.000326,1,0.004,0.005
hex,#F2F7FA,1,0.000326,1,0.004,0.003333
hex,#F2F8E9,1,0.000326,1,0.004,0.003333
hex,#F34235,1,0.000326,1,0.004,0.003333
hex,#F37954,1,0.000326,1,0.004,0.003333
hex,#F37A4C,1,0.000326,1,0.004,0.003333
hex,#F37F6B,1,0.000326,1,0.004,0.003333
hex,#F39A78,1,0.000326,1,0.004,0.003333
hex,#F39C62,1,0.000326,1,0.004,0.003333
hex,#F3A04A,1,0.000326,1,0.004,0.003333
hex,#F3A15F,1,0.000326,1,0.004,0.003333
hex,#F3A261,1,0.000326,1,0.004,0.003333
hex,#F3A623,1,0.000326,1,0.004,0.003333
hex,#F3AF56,1,0.000326,1,0.004,0.003333
hex,#F3B4B4,1,0.000326,1,0.004,0.005
hex,#F3B6B0,1,0.000326,1,0.004,0.003333
hex,#F3B6B2,1,0.000326,1,0.004,0.003333
hex,#F3B6D8,1,0.000326,1,0.004,0.003333
hex,#F3B98A,1,0.000326,1,0.004,0.005
hex,#F3C0D8,1,0.000326,1,0.004,0.005
hex,#F3C1C1,1,0.000326,1,0.004,0.005
hex,#F3C2B0,1,0.000326,1,0.004,0.003333
hex,#F3C2C1,1,0.000326,1,0.004,0.003333
hex,#F3C490,1,0.000326,1,0.004,0.003333
hex,#F3C5AF,1,0.000326,1,0.004,0.003333
hex,#F3C7A7,1,0.000326,1,0.004,0.003333
hex,#F3D06A,1,0.000326,1,0.004,0.005
hex,#F3D0AC,1,0.000326,1,0.004,0.005
hex,#F3D1A0,1,0.000326,1,0.004,0.005
hex,#F3D36D,1,0.000326,1,0.004,0.003333
hex,#F3D383,1,0.000326,1,0.004,0.005
hex,#F3D3D8,1,0.000326,1,0.004,0.003333
hex,#F3D3DF,1,0.000326,1,0.004,0.003333
hex,#F3D5C2,1,0.000326,1,0.004,0.003333
hex,#F3D5D5,1,0.000326,1,0.004,0.003333
hex,#F3D7C5,1,0.000326,1,0.004,0.003333
hex,#F3DCDC,1,0.000326,1,0.004,0.003333
hex,#F3DDE2,1,0.000326,1,0.004,0.003333
hex,#F3E0A8,1,0.000326,1,0.004,0.005
hex,#F3E3E4,1,0.000326,1,0.004,0.003333
hex,#F3E4D3,1,0.000326,1,0.004,0.003333
hex,#F3E5E9,1,0.000326,1,0.004,0.003333
hex,#F3E9C6,1,0.000326,1,0.004,0.005
hex,#F3F3F4,1,0.000326,1,0.004,0.003333
hex,#F3F4F7,1,0.000326,1,0.004,0.003333
hex,#F3F5F6,1,0.000326,1,0.004,0.005
hex,#F46B8A,1,0.000326,1,0.004,0.003333
hex,#F47C43,1,0.000326,1,0.004,0.003333
hex,#F47C48,1,0.000326,1,0.004,0.005
hex,#F48440,1,0.000326,1,0.004,0.003333
hex,#F48C6C,1,0.000326,1,0.004,0.003333
hex,#F4A5CC,1,0.000326,1,0.004,0.005
hex,#F4A5E3,1,0.000326,1,0.004,0.003333
hex,#F4A637,1,0.000326,1,0.004,0.003333
hex,#F4A7A7,1,0.000326,1,0.004,0.005
hex,#F4B07A,1,0.000326,1,0.004,0.005
hex,#F4B1AD,1,0.000326,1,0.004,0.005
hex,#F4B1B1,1,0.000326,1,0.004,0.003333
hex,#F4B6B4,1,0.000326,1,0.004,0.003333
hex,#F4B942,1,0.000326,1,0.004,0.005
hex,#F4C000,1,0.000326,1,0.004,0.003333
hex,#F4C2A3,1,0.000326,1,0.004,0.005
hex,#F4C2C4,1,0.000326,1,0.004,0.005
hex,#F4C46B,1,0.000326,1,0.004,0.003333
hex,#F4C47A,1,0.000326,1,0.004,0.005
hex,#F4C56B,1,0.000326,1,0.004,0.003333
hex,#F4C7A1,1,0.000326,1,0.004,0.005
hex,#F4C7A7,1,0.000326,1,0.004,0.005
hex,#F4C7B8,1,0.000326,1,0.004,0.005
hex,#F4C8C4,1,0.000326,1,0.004,0.005
hex,#F4C9A6,1,0.000326,1,0.004,0.005
hex,#F4CC63,1,0.000326,1,0.004,0.003333
hex,#F4D06F,1,0.000326,1,0.004,0.003333
hex,#F4D2D8,1,0.000326,1,0.004,0.003333
hex,#F4D365,1,0.000326,1,0.004,0.003333
hex,#F4D45C,1,0.000326,1,0.004,0.005
hex,#F4D67F,1,0.000326,1,0.004,0.005
hex,#F4D768,1,0.000326,1,0.004,0.003333
hex,#F4D7C3,1,0.000326,1,0.004,0.005
hex,#F4D7C8,1,0.000326,1,0.004,0.003333
hex,#F4D7D7,1,0.000326,1,0.004,0.005
hex,#F4D8E5,1,0.000326,1,0.004,0.005
hex,#F4D99A,1,0.000326,1,0.004,0.005
hex,#F4D9AE,1,0.000326,1,0.004,0.005
hex,#F4E1A1,1,0.000326,1,0.004,0.005
hex,#F4E2D5,1,0.000326,1,0.004,0.003333
hex,#F4E3CF,1,0.000326,1,0.004,0.005
hex,#F4E4C1,1,0.000326,1,0.004,0.003333
hex,#F4E4C5,1,0.000326,1,0.004,0.005
hex,#F4E5A5,1,0.000326,1,0.004,0.005
hex,#F4E7BA,1,0.000326,1,0.004,0.005
hex,#F4E8D5,1,0.000326,1,0.004,0.005
hex,#F4EBDD,1,0.000326,1,0.004,0.005
hex,#F4EDE1,1,0.000326,1,0.004,0.003333
hex,#F4F1EA,1,0.000326,1,0.004,0.005
hex,#F4F2E3,1,0.000326,1,0.004,0.005
hex,#F4F5F4,1,0.000326,1,0.004,0.005
hex,#F51C18,1,0.000326,1,0.004,0.005
hex,#F56A6A,1,0.000326,1,0.004,0.003333
hex,#F58A66,1,0.000326,1,0.004,0.003333
hex,#F59AA3,1,0.000326,1,0.004,0.003333
hex,#F59B3E,1,0.000326,1,0.004,0.003333
hex,#F5A042,1,0.000326,1,0.004,0.005
hex,#F5A26B,1,0.000326,1,0.004,0.003333
hex,#F5A324,1,0.000326,1,0.004,0.003333
hex,#F5A35C,1,0.000326,1,0.004,0.005
hex,#F5A900,1,0.000326,1,0.004,0.003333
hex,#F5A9A9,1,0.000326,1,0.004,0.005
hex,#F5AB0A,1,0.000326,1,0.004,0.003333
hex,#F5B18F,1,0.000326,1,0.004,0.003333
hex,#F5B27D,1,0.000326,1,0.004,0.003333
hex,#F5B4AE,1,0.000326,1,0.004,0.005
hex,#F5B58C,1,0.000326,1,0.004,0.005
hex,#F5B5B5,1,0.000326,1,0.004,0.005
hex,#F5B7C0,1,0.000326,1,0.004,0.005
hex,#F5B82E,1,0.000326,1,0.004,0.003333
hex,#F5C0A9,1,0.000326,1,0.004,0.003333
hex,#F5C242,1,0.000326,1,0.004,0.005
hex,#F5C6A5,1,0.000326,1,0.004,0.003333
hex,#F5C6A6,1,0.000326,1,0.004,0.005
hex,#F5C944,1,0.000326,1,0.004,0.003333
hex,#F5CC9E,1,0.000326,1,0.004,0.003333
hex,#F5CCA5,1,0.000326,1,0.004,0.005
hex,#F5CE4B,1,0.000326,1,0.004,0.003333
hex,#F5D04A,1,0.000326,1,0.004,0.003333
hex,#F5D5AF,1,0.000326,1,0.004,0.003333
hex,#F5D97C,1,0.000326,1,0.004,0.003333
hex,#F5DCD5,1,0.000326,1,0.004,0.005
hex,#F5DDD5,1,0.000326,1,0.004,0.003333
hex,#F5E1B8,1,0.000326,1,0.004,0.003333
hex,#F5E5A9,1,0.000326,1,0.004,0.003333
hex,#F5E6B3,1,0.000326,1,0.004,0.005
hex,#F5F0ED,1,0.000326,1,0.004,0.005
hex,#F5F5F2,1,0.000326,1,0.004,0.005
hex,#F5F9B8,1,0.000326,1,0.004,0.005
hex,#F66867,1,0.000326,1,0.004,0.005
hex,#F66EBA,1,0.000326,1,0.004,0.003333
hex,#F69F69,1,0.000326,1,0.004,0.003333
hex,#F6A45B,1,0.000326,1,0.004,0.005
hex,#F6A52F,1,0.000326,1,0.004,0.003333
hex,#F6A623,1,0.000326,1,0.004,0.005
hex,#F6AB32,1,0.000326,1,0.004,0.003333
hex,#F6B23C,1,0.000326,1,0.004,0.003333
hex,#F6B31A,1,0.000326,1,0.004,0.003333
hex,#F6B36A,1,0.000326,1,0.004,0.003333
hex,#F6BD4F,1,0.000326,1,0.004,0.003333
hex,#F6C08E,1,0.000326,1,0.004,0.005
hex,#F6C344,1,0.000326,1,0.004,0.003333
hex,#F6C7B6,1,0.000326,1,0.004,0.005
hex,#F6C7C9,1,0.000326,1,0.004,0.005
hex,#F6C85F,1,0.000326,1,0.004,0.003333
hex,#F6C8EE,1,0.000326,1,0.004,0.005
hex,#F6C90E,1,0.000326,1,0.004,0.005
hex,#F6C945,1,0.000326,1,0.004,0.003333
hex,#F6C94E,1,0.000326,1,0.004,0.003333
hex,#F6CC9E,1,0.000326,1,0.004,0.005
hex,#F6D32D,1,0.000326,1,0.004,0.005
hex,#F6D36A,1,0.000326,1,0.004,0.003333
hex,#F6D467,1,0.000326,1,0.004,0.003333
hex,#F6D46A,1,0.000326,1,0.004,0.003333
hex,#F6D4B1,1,0.000326,1,0.004,0.005
hex,#F6D5B7,1,0.000326,1,0.004,0.005
hex,#F6D5C1,1,0.000326,1,0.004,0.003333
hex,#F6D6D0,1,0.000326,1,0.004,0.005
hex,#F6D7A7,1,0.000326,1,0.004,0.003333
hex,#F6D7E4,1,0.000326,1,0.004,0.005
hex,#F6D8CF,1,0.000326,1,0.004,0.003333
hex,#F6D8E8,1,0.000326,1,0.004,0.003333
hex,#F6D9C8,1,0.000326,1,0.004,0.003333
hex,#F6D9CA,1,0.000326,1,0.004,0.003333
hex,#F6DF8F,1,0.000326,1,0.004,0.003333
hex,#F6E6A7,1,0.000326,1,0.004,0.003333
hex,#F6E7C9,1,0.000326,1,0.004,0.005
hex,#F6E8C3,1,0.000326,1,0.004,0.003333
hex,#F6E99D,1,0.000326,1,0.004,0.003333
hex,#F6ED7B,1,0.000326,1,0.004,0.003333
hex,#F6EDFF,1,0.000326,1,0.004,0.005
hex,#F6EFA6,1,0.000326,1,0.004,0.005
hex,#F6FCED,1,0.000326,1,0.004,0.005
hex,#F74E4E,1,0.000326,1,0.004,0.003333
hex,#F78E91,1,0.000326,1,0.004,0.003333
hex,#F7941D,1,0.000326,1,0.004,0.005
hex,#F79646,1,0.000326,1,0.004,0.005
hex,#F79D99,1,0.000326,1,0.004,0.003333
hex,#F7A36E,1,0.000326,1,0.004,0.003333
hex,#F7A6C8,1,0.000326,1,0.004,0.003333
hex,#F7B36A,1,0.000326,1,0.004,0.003333
hex,#F7B4A2,1,0.000326,1,0.004,0.003333
hex,#F7B8F7,1,0.000326,1,0.004,0.005
hex,#F7B948,1,0.000326,1,0.004,0.003333
hex,#F7BFA8,1,0.000326,1,0.004,0.003333
hex,#F7C2A6,1,0.000326,1,0.004,0.003333
hex,#F7C35B,1,0.000326,1,0.004,0.003333
hex,#F7C499,1,0.000326,1,0.004,0.003333
hex,#F7C4C3,1,0.000326,1,0.004,0.005
hex,#F7C4C4,1,0.000326,1,0.004,0.005
hex,#F7C638,1,0.000326,1,0.004,0.003333
hex,#F7C77E,1,0.000326,1,0.004,0.003333
hex,#F7C8C8,1,0.000326,1,0.004,0.005
hex,#F7C948,1,0.000326,1,0.004,0.005
hex,#F7CBD2,1,0.000326,1,0.004,0.005
hex,#F7D06C,1,0.000326,1,0.004,0.005
hex,#F7D26B,1,0.000326,1,0.004,0.005
hex,#F7D37A,1,0.000326,1,0.004,0.005
hex,#F7D3B1,1,0.000326,1,0.004,0.003333
hex,#F7D6C1,1,0.000326,1,0.004,0.005
hex,#F7D6D9,1,0.000326,1,0.004,0.003333
hex,#F7D89C,1,0.000326,1,0.004,0.003333
hex,#F7D8D5,1,0.000326,1,0.004,0.005
hex,#F7D8D8,1,0.000326,1,0.004,0.005
hex,#F7D96A,1,0.000326,1,0.004,0.003333
hex,#F7D9C8,1,0.000326,1,0.004,0.003333
hex,#F7D9CC,1,0.000326,1,0.004,0.003333
hex,#F7DDE2,1,0.000326,1,0.004,0.003333
hex,#F7DFCE,1,0.000326,1,0.004,0.003333
hex,#F7E0B7,1,0.000326,1,0.004,0.005
hex,#F7E4D8,1,0.000326,1,0.004,0.003333
hex,#F7E5B5,1,0.000326,1,0.004,0.003333
hex,#F7E6A0,1,0.000326,1,0.004,0.003333
hex,#F7E6D3,1,0.000326,1,0.004,0.003333
hex,#F7E8D7,1,0.000326,1,0.004,0.005
hex,#F7E9B5,1,0.000326,1,0.004,0.003333
hex,#F7E9D2,1,0.000326,1,0.004,0.003333
hex,#F7EBC1,1,0.000326,1,0.004,0.003333
hex,#F7F7F4,1,0.000326,1,0.004,0.005
hex,#F87171,1,0.000326,1,0.004,0.003333
hex,#F8756E,1,0.000326,1,0.004,0.005
hex,#F89898,1,0.000326,1,0.004,0.005
hex,#F89A3D,1,0.000326,1,0.004,0.003333
hex,#F8A42A,1,0.000326,1,0.004,0.003333
hex,#F8B26A,1,0.000326,1,0.004,0.003333
hex,#F8C83D,1,0.000326,1,0.004,0.003333
hex,#F8CBAD,1,0.000326,1,0.004,0.005
hex,#F8CFA8,1,0.000326,1,0.004,0.003333
hex,#F8D04A,1,0.000326,1,0.004,0.003333
hex,#F8D1B7,1,0.000326,1,0.004,0.005
hex,#F8D5BF,1,0.000326,1,0.004,0.003333
hex,#F8D9D5,1,0.000326,1,0.004,0.003333
hex,#F8DD7A,1,0.000326,1,0.004,0.005
hex,#F8DFA5,1,0.000326,1,0.004,0.005
hex,#F8DFD0,1,0.000326,1,0.004,0.003333
hex,#F8E352,1,0.000326,1,0.004,0.005
hex,#F8E4A0,1,0.000326,1,0.004,0.003333
hex,#F8E4A6,1,0.000326,1,0.004,0.005
hex,#F8E4A7,1,0.000326,1,0.004,0.003333
hex,#F8E5A3,1,0.000326,1,0.004,0.005
hex,#F8E5AE,1,0.000326,1,0.004,0.003333
hex,#F8E5E8,1,0.000326,1,0.004,0.003333
hex,#F8E6CB,1,0.000326,1,0.004,0.003333
hex,#F8E6D0,1,0.000326,1,0.004,0.003333
hex,#F8E8C5,1,0.000326,1,0.004,0.003333
hex,#F8ECCF,1,0.000326,1,0.004,0.005
hex,#F8F9FA,1,0.000326,1,0.004,0.003333
hex,#F8FBCA,1,0.000326,1,0.004,0.003333
hex,#F97316,1,0.000326,1,0.004,0.003333
hex,#F99D99,1,0.000326,1,0.004,0.005
hex,#F9B42C,1,0.000326,1,0.004,0.003333
hex,#F9B4E5,1,0.000326,1,0.004,0.003333
hex,#F9B900,1,0.000326,1,0.004,0.003333
hex,#F9C23C,1,0.000326,1,0.004,0.003333
hex,#F9C74F,1,0.000326,1,0.004,0.005
hex,#F9D2B0,1,0.000326,1,0.004,0.003333
hex,#F9DCC8,1,0.000326,1,0.004,0.005
hex,#F9DD78,1,0.000326,1,0.004,0.005
hex,#F9E0BA,1,0.000326,1,0.004,0.005
hex,#F9E0D0,1,0.000326,1,0.004,0.005
hex,#F9E0DD,1,0.000326,1,0.004,0.003333
hex,#F9E1D6,1,0.000326,1,0.004,0.003333
hex,#F9E2E0,1,0.000326,1,0.004,0.005
hex,#F9E7C3,1,0.000326,1,0.004,0.003333
hex,#F9FAFD,1,0.000326,1,0.004,0.003333
hex,#FA5353,1,0.000326,1,0.004,0.005
hex,#FA7155,1,0.000326,1,0.004,0.005
hex,#FA8072,1,0.000326,1,0.004,0.003333
hex,#FA9A80,1,0.000326,1,0.004,0.005
hex,#FAC5C3,1,0.000326,1,0.004,0.005
hex,#FADBD8,1,0.000326,1,0.004,0.005
hex,#FADFAA,1,0.000326,1,0.004,0.003333
hex,#FAE4CB,1,0.000326,1,0.004,0.005
hex,#FAE9A7,1,0.000326,1,0.004,0.003333
hex,#FAF9FA,1,0.000326,1,0.004,0.005
hex,#FB5556,1,0.000326,1,0.004,0.005
hex,#FB8383,1,0.000326,1,0.004,0.005
hex,#FB8884,1,0.000326,1,0.004,0.005
hex,#FB916A,1,0.000326,1,0.004,0.003333
hex,#FBAB5B,1,0.000326,1,0.004,0.005
hex,#FBC5C3,1,0.000326,1,0.004,0.005
hex,#FBD18C,1,0.000326,1,0.004,0.003333
hex,#FBE3D6,1,0.000326,1,0.004,0.003333
hex,#FBE5BF,1,0.000326,1,0.004,0.005
hex,#FBE5D6,1,0.000326,1,0.004,0.005
